VEHICLE_DATA_HISTORY_ID,VEHICLE_ID,VEHICLE_DATA_ID,BEARING,CURRENT_STOP_SEQUENCE,LATITUDE,LONGITUDE,SPEED,UPDATED_AT,DIRECTION_ID,ROUTE_ID,LABEL,CURRENT_STATUS,STOP_ID,DIRECTION_ID,DIRECTION,ROUTE_ID,DESCRIPTION,FARE_CLASS,LONG_NAME,SHORT_NAME,DIRECTION_ID,DESTINATION_ID,LINE_ID,COLOR,TEXT_COLOR,STATUS_ID,STATUS,STOP_ID,NAME,ADDRESS,DESCRIPTION,LATITUDE,LONGITUDE,MUNICIPALITY_ID,AT_STREET,ON_STREET,MUNICIPALITY_ID,MUNICIPALITY,STREET_ID,STREET,STREET_ID,STREET,LINE_ID,LONG_NAME,SHORT_NAME,COLOR,TEXT_COLOR,COLOR_ID,COLOR,COLOR_ID,COLOR,COLOR_ID,COLOR,COLOR_ID,COLOR
"342","y1265","2369","338","27","42.3215446472","-71.08177948","None","2019-08-16 02:27:55","1","28","1265","2","394","1","1","28","Key Bus","Local Bus","Mattapan - Ruggles","28","None","None","line-28","8","9","2","IN_TRANSIT_TO","394","Warren St @ Waverly St","None","None","42.321585","-71.081813","1","None","None","1","Boston","None","None","None","None","line-28","Mattapan - Ruggles","28","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"241","y1444","2268","153","25","42.4065971375","-71.0823364258","None","2019-08-16 02:27:54","1","134","1444","2","9043","1","1","134","Local Bus","Local Bus","North Woburn - Wellington","134","None","None","line-134","8","9","2","IN_TRANSIT_TO","9043","Fellsway @ Wellington Circle Shopping Ctr","None","None","42.405844","-71.082385","11","None","216","11","Medford","216","Fellsway","None","None","line-134","North Woburn - Wellington","134","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"134","B-545F3A9D","2161","30","90","42.3972015381","-70.9925384521","None","2019-08-16 02:27:14","1","Blue","0731","1","70056","1","1","Blue","Rapid Transit","Rapid Transit","Blue Line","None","None","None","line-Blue","5","2","1","STOPPED_AT","70056","Beachmont","None","Beachmont - Blue Line - Wonderland","42.397542","-70.992319","14","None","None","14","Revere","None","None","None","None","line-Blue","Blue Line","None","5","2","5","003DA5","2","FFFFFF","5","003DA5","2","FFFFFF"
"285","G-10097","2312","225","630","42.335269928","-71.1018981934","None","2019-08-16 02:27:59","2","Green-E","3618-3882","3","70249","2","0","Green-E","Rapid Transit","Rapid Transit","Green Line E","E","None","None","line-Green","4","2","3","INCOMING_AT","70249","Brigham Circle","None","Brigham Circle - Green Line - (E) Heath Street","42.334331","-71.104487","1","None","None","1","Boston","None","None","None","None","line-Green","Green Line","None","4","2","4","00843D","2","FFFFFF","4","00843D","2","FFFFFF"
"107","1627","2134","47","13","42.7583312988","-71.10105896","11.0","2019-08-16 02:27:13","2","CR-Haverhill","1627","2","Bradford","2","0","CR-Haverhill","Commuter Rail","Commuter Rail","Haverhill Line","None","None","None","line-Haverhill","7","2","2","IN_TRANSIT_TO","Bradford","Bradford","None","Bradford - Commuter Rail","42.766912","-71.088411","102","None","None","102","Bradford","None","None","None","None","line-Haverhill","Haverhill Line","None","7","2","7","80276C","2","FFFFFF","7","80276C","2","FFFFFF"
"216","y1132","2243","200","1","42.3650398254","-71.0221786499","None","2019-08-16 02:27:50","2","741","1132","2","17091","2","0","741","Key Bus","Rapid Transit","Logan Airport - South Station","SL1","None","None","line-SLWaterfront","6","2","2","IN_TRANSIT_TO","17091","Terminal A","Terminal A Arrivals, Door A104, Boston Logan International Airport, Boston, MA 02128","Terminal A - Silver Line - SL1 South Station","42.364612","-71.020862","1","None","None","1","Boston","None","None","None","None","line-SLWaterfront","Silver Line SL1/SL2/SL3","None","6","2","6","7C878E","2","FFFFFF","6","7C878E","2","FFFFFF"
"21","y1428","2048","302","1","42.3848953247","-71.0759048462","None","2019-08-16 02:27:54","1","104","1428","2","29007","1","1","104","Local Bus","Local Bus","Malden Center - Sullivan via Ferry Street","104","None","None","line-104109","8","9","2","IN_TRANSIT_TO","29007","Sullivan Square","None","Sullivan Square - Lower Berth 7","42.384358","-71.076312","1","None","400","1","Boston","400","Busway","None","None","line-104109","Linden Square or Malden Center - Sullivan","104/109","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"293","y1619","2320","195","17","42.2570037842","-71.1238327026","None","2019-08-16 02:27:51","2","32","1619","2","6509","2","0","32","Key Bus","Local Bus","Wolcott Square - Forest Hills","32","None","None","line-32","8","9","2","IN_TRANSIT_TO","6509","Hyde Park Ave @ Grant Place","None","None","42.256719","-71.124011","1","None","None","1","Boston","None","None","None","None","line-32","Wolcott Square - Forest Hills","32","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"137","y0738","2164","230","21","42.461227417","-70.987991333","None","2019-08-16 02:27:54","1","426","0738","2","7385","1","1","426","Local Bus","Inner Express","Central Square, Lynn - Haymarket or Wonderland via Cliftondale Square","426","None","None","line-426428","8","9","2","IN_TRANSIT_TO","7385","Boston St @ Oakland Ave","None","None","42.461146","-70.98823","3","None","None","3","Lynn","None","None","None","None","line-426428","Oaklandvale or Central Square, Lynn - Haymarket or Wonderland","426/428","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"31","B-545F37DA","2058","55","70","42.3868789673","-71.0046920776","None","2019-08-16 02:27:22","1","Blue","0776","1","70052","1","1","Blue","Rapid Transit","Rapid Transit","Blue Line","None","None","None","line-Blue","5","2","1","STOPPED_AT","70052","Orient Heights","None","Orient Heights - Blue Line - Wonderland","42.386867","-71.004736","1","None","None","1","Boston","None","None","None","None","line-Blue","Blue Line","None","5","2","5","003DA5","2","FFFFFF","5","003DA5","2","FFFFFF"
"4","y0632","2031","0","None","42.3881416321","-71.0735549927","None","2019-08-16 01:58:06","1","351","0632","2","None","1","1","351","Commuter Bus","Inner Express","Oak Park/Bedford Woods - Alewife","351","None","None","line-350351","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-350351","North Burlington or Bedford Woods - Alewife","350/351","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"12","y0765","2039","0","None","42.259552002","-71.0090560913","None","2019-08-16 02:25:44","1","238","0765","2","None","1","1","238","Local Bus","Local Bus","Holbrook/Randolph Commuter Rail Station - Quincy Center","238","None","None","line-238","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-238","Holbrook/Randolph Commuter Rail Station - Quincy Center","238","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"14","y1408","2041","0","None","42.3880386353","-71.0741271973","None","2019-08-16 02:26:07","2","93","1408","2","None","2","0","93","Local Bus","Local Bus","Sullivan - Downtown Boston","93","None","None","line-93","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-93","Sullivan - Downtown Boston","93","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"16","y0785","2043","270","None","42.260219574","-71.0095901489","None","2019-08-16 02:27:19","1","216","0785","2","None","1","1","216","Local Bus","Local Bus","Houghs Neck - Quincy Center","216","None","None","line-214216","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-214216","Germantown or Houghs Neck - Quincy Center","214/216","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"17","y1898","2044","180","None","42.3405685425","-71.05834198","None","2019-08-16 02:27:06","1","1","1898","2","None","1","1","1","Key Bus","Local Bus","Harvard - Dudley via Massachusetts Avenue","1","None","None","line-1701","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-1701","Harvard or Central Square - Boston Medical Center or Dudley via Massachusetts Avenue","1/CT1","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"32","y0662","2059","0","None","42.3886222839","-71.0738143921","None","2019-08-16 02:26:50","2","111","0662","2","None","2","0","111","Key Bus","Local Bus","Everett, Revere, or Chelsea - Haymarket","111","None","None","line-111","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-111","Everett, Revere, or Chelsea - Haymarket","111","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"40","y0876","2067","180","None","42.4547462463","-70.9750747681","None","2019-08-16 02:27:11","2","442","0876","2","None","2","0","442","Local Bus","Local Bus","Marblehead - Wonderland via Humphrey Street","442","None","None","line-441442448449","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-441442448449","Marblehead - Wonderland or Downtown Crossing","441/442/448/449","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"41","y1793","2068","0","None","42.3403625488","-71.0581283569","None","2019-08-16 02:27:10","2","504","1793","2","None","2","0","504","Commuter Bus","Inner Express","Watertown Yard - Downtown Boston","504","None","None","line-502504","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-502504","Watertown Yard - Copley or Downtown Boston","502/504","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"42","y0631","2069","0","None","42.3878440857","-71.0734634399","None","2019-08-16 02:24:20","1","71","0631","2","None","1","1","71","Key Bus","Local Bus","Watertown Square - Harvard","71","None","None","line-71","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-71","Watertown Square - Harvard","71","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"46","y0635","2073","0","None","42.3889770508","-71.0735244751","None","2019-08-16 02:25:06","1","350","0635","2","None","1","1","350","Local Bus","Local Bus","North Burlington - Alewife","350","None","None","line-350351","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-350351","North Burlington or Bedford Woods - Alewife","350/351","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"53","y1645","2080","0","None","42.3027458191","-71.1099624634","None","2019-08-16 02:26:30","1","34","1645","2","None","1","1","34","Local Bus","Local Bus","Dedham Line - Forest Hills","34","None","None","line-3434E","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-3434E","Walpole or Dedham Line - Forest Hills","34/34E","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"65","y1687","2092","0","None","42.302986145","-71.1099700928","None","2019-08-16 02:25:37","1","51","1687","2","None","1","1","51","Local Bus","Local Bus","Reservoir - Forest Hills","51","None","None","line-51","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-51","Reservoir - Forest Hills","51","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"77","y1768","2104","179","None","42.3392868042","-71.057144165","None","2019-08-16 02:27:53","1","45","1768","2","None","1","1","45","Local Bus","Local Bus","Franklin Park - Ruggles","45","None","None","line-45","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-45","Franklin Park - Ruggles","45","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"79","y1459","2106","113","None","42.3873405457","-71.0827407837","None","2019-08-16 02:27:53","2","79","1459","2","None","2","0","79","Local Bus","Local Bus","Arlington Heights - Alewife","79","None","None","line-6779","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-6779","Turkey Hill or Arlington Heights - Alewife","67/79","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"83","y0809","2110","0","None","42.2602653503","-71.0097045898","None","2019-08-16 02:25:44","2","215","0809","2","None","2","0","215","Local Bus","Local Bus","Quincy Center - Ashmont via West Quincy","215","None","None","line-215","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-215","Quincy Center - Ashmont via West Quincy","215","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"101","y0805","2128","0","None","42.2597808838","-71.0093841553","None","2019-08-16 02:27:10","2","245","0805","2","None","2","0","245","Local Bus","Local Bus","Quincy Center - Mattapan via Quarry Street & Edge Hill Road","245","None","None","line-217245","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-217245","Quincy Center - Ashmont or Mattapan","217/245","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"103","y0609","2130","116","None","42.3874549866","-71.0734481812","None","2019-08-16 02:27:55","2","86","0609","2","None","2","0","86","Local Bus","Local Bus","Sullivan - Reservoir","86","None","None","line-86","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-86","Sullivan - Reservoir","86","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"115","y0903","2142","0","None","42.2596931458","-71.009513855","None","2019-08-16 02:25:33","1","236","0903","2","None","1","1","236","Local Bus","Local Bus","South Shore Plaza - Quincy Center","236","None","None","line-236","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-236","South Shore Plaza - Quincy Center","236","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"119","y1106","2146","135","None","42.3477706909","-71.0414047241","None","2019-08-16 02:27:49","2","743","1106","2","None","2","0","743","Key Bus","Rapid Transit","Chelsea - South Station","SL3","None","None","line-SLWaterfront","6","2","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-SLWaterfront","Silver Line SL1/SL2/SL3","None","6","2","6","7C878E","2","FFFFFF","6","7C878E","2","FFFFFF"
"123","y1811","2150","90","None","42.341709137","-71.0577392578","None","2019-08-16 02:27:53","1","10","1811","2","None","1","1","10","Local Bus","Local Bus","City Point - Copley via Boston Medical Center","10","None","None","line-510","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-510","City Point - Copley or McCormack Housing","5/10","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"125","y1820","2152","352","None","42.3404502869","-71.0635452271","None","2019-08-16 02:27:52","1","57","1820","2","None","1","1","57","Key Bus","Local Bus","Watertown Yard - Kenmore","57","None","None","line-5757A","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-5757A","Watertown Yard or Oak Square - Kenmore","57/57A","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"126","y1850","2153","195","None","42.3420791626","-71.0554656982","None","2019-08-16 02:27:54","2","9","1850","2","None","2","0","9","Local Bus","Local Bus","City Point - Copley via Broadway Station","9","None","None","line-9","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-9","City Point - Copley via Broadway Station","9","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"133","y1621","2160","0","None","42.3029060364","-71.1101150513","None","2019-08-16 02:25:11","1","35","1621","2","None","1","1","35","Local Bus","Local Bus","Dedham Mall - Forest Hills","35","None","None","line-35","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-35","Dedham Mall - Forest Hills","35","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"135","y0757","2162","180","None","42.2595062256","-71.0090179443","None","2019-08-16 02:27:52","1","222","0757","2","None","1","1","222","Local Bus","Local Bus","East Weymouth - Quincy Center","222","None","None","line-220221222","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-220221222","East Weymouth, Hingham Depot, or Fort Point - Quincy Center","220/221/222","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"141","y1266","2168","0","None","42.3316802979","-71.0657272339","None","2019-08-16 02:26:42","1","39","1266","2","None","1","1","39","Key Bus","Local Bus","Forest Hills - Back Bay Station","39","None","None","line-39","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-39","Forest Hills - Back Bay Station","39","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"143","y0755","2170","0","None","42.2605895996","-71.0097503662","None","2019-08-16 02:25:26","2","245","0755","2","None","2","0","245","Local Bus","Local Bus","Quincy Center - Mattapan via Quarry Street & Edge Hill Road","245","None","None","line-217245","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-217245","Quincy Center - Ashmont or Mattapan","217/245","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"149","y0628","2176","135","None","42.3849754333","-71.0756912231","None","2019-08-16 02:27:57","2","94","0628","2","None","2","0","94","Local Bus","Local Bus","Medford Square - Davis","94","None","None","line-94","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-94","Medford Square - Davis","94","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"153","y1754","2180","0","None","42.3403816223","-71.0582809448","None","2019-08-16 02:25:52","2","57","1754","2","None","2","0","57","Key Bus","Local Bus","Watertown Yard - Kenmore","57","None","None","line-5757A","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-5757A","Watertown Yard or Oak Square - Kenmore","57/57A","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"154","y0828","2181","0","None","42.2596130371","-71.0094223022","None","2019-08-16 02:26:35","1","240","0828","2","None","1","1","240","Local Bus","Local Bus","Avon Square - Ashmont","240","None","None","line-240","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-240","Avon Square - Ashmont","240","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"155","y1890","2182","0","None","42.3397598267","-71.0583953857","None","2019-08-16 02:27:50","1","47","1890","2","None","1","1","47","Local Bus","Local Bus","Central Square, Cambridge - Broadway Station","47","None","None","line-47","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-47","Central Square, Cambridge - Broadway Station","47","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"159","y0786","2186","0","None","42.260017395","-71.0089187622","None","2019-08-16 02:27:38","1","238","0786","2","None","1","1","238","Local Bus","Local Bus","Holbrook/Randolph Commuter Rail Station - Quincy Center","238","None","None","line-238","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-238","Holbrook/Randolph Commuter Rail Station - Quincy Center","238","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"162","y0858","2189","225","None","42.3870124817","-71.0049285889","None","2019-08-16 02:27:56","2","117","0858","2","None","2","0","117","Key Bus","Local Bus","Wonderland - Maverick via Beach Street","117","None","None","line-114116117","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-114116117","Wonderland or Chelsea - Maverick","114/116/117","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"169","y0704","2196","0","None","42.3880195618","-71.07371521","None","2019-08-16 02:23:46","2","96","0704","2","None","2","0","96","Local Bus","Local Bus","Medford Square - Harvard","96","None","None","line-96","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-96","Medford Square - Harvard","96","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"177","y0717","2204","0","None","42.388217926","-71.0739974976","None","2019-08-16 02:27:37","1","77","0717","2","None","1","1","77","Key Bus","Local Bus","Arlington Heights - Harvard","77","None","None","line-77","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-77","Arlington Heights - Harvard","77","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"186","y1116","2213","279","None","42.3339614868","-71.0638198853","None","2019-08-16 02:27:55","1","743","1116","2","None","1","1","743","Key Bus","Rapid Transit","Chelsea - South Station","SL3","None","None","line-SLWaterfront","6","2","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-SLWaterfront","Silver Line SL1/SL2/SL3","None","6","2","6","7C878E","2","FFFFFF","6","7C878E","2","FFFFFF"
"196","y1284","2223","0","None","42.3317718506","-71.0653152466","None","2019-08-16 02:23:03","1","749","1284","2","None","1","1","749","Key Bus","Local Bus","Dudley - Downtown Crossing","SL5","None","None","line-SLWashington","6","2","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-SLWashington","Silver Line SL4/SL5","None","6","2","6","7C878E","2","FFFFFF","6","7C878E","2","FFFFFF"
"200","y0800","2227","0","None","42.2603416443","-71.009475708","None","2019-08-16 02:26:03","1","225","0800","2","None","1","1","225","Local Bus","Local Bus","Weymouth Landing or Columbian Square - Quincy Center","225","None","None","line-225","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-225","Weymouth Landing or Columbian Square - Quincy Center","225","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"201","y1405","2228","0","None","42.3891410828","-71.0735549927","None","2019-08-16 02:23:41","1","70A","1405","2","None","1","1","70A","Local Bus","Local Bus","North Waltham - Central Square, Cambridge","70A","None","None","line-7070A170","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-7070A170","Waltham - Central Square, Cambridge or Dudley","70/70A/170","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"204","y0655","2231","180","None","42.3891334534","-71.0735473633","None","2019-08-16 02:27:52","1","77","0655","2","None","1","1","77","Key Bus","Local Bus","Arlington Heights - Harvard","77","None","None","line-77","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-77","Arlington Heights - Harvard","77","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"209","y1283","2236","45","None","42.3326683044","-71.064743042","None","2019-08-16 02:27:56","2","749","1283","2","None","2","0","749","Key Bus","Local Bus","Dudley - Downtown Crossing","SL5","None","None","line-SLWashington","6","2","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-SLWashington","Silver Line SL4/SL5","None","6","2","6","7C878E","2","FFFFFF","6","7C878E","2","FFFFFF"
"223","y0727","2250","0","None","42.389087677","-71.0735473633","None","2019-08-16 02:27:30","2","111","0727","2","None","2","0","111","Key Bus","Local Bus","Everett, Revere, or Chelsea - Haymarket","111","None","None","line-111","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-111","Everett, Revere, or Chelsea - Haymarket","111","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"224","y1125","2251","135","None","42.3663864136","-71.0244064331","None","2019-08-16 02:27:37","2","741","1125","2","None","2","0","741","Key Bus","Rapid Transit","Logan Airport - South Station","SL1","None","None","line-SLWaterfront","6","2","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-SLWaterfront","Silver Line SL1/SL2/SL3","None","6","2","6","7C878E","2","FFFFFF","6","7C878E","2","FFFFFF"
"225","G-10068","2252","45","None","42.3362007141","-71.1489562988","None","2019-08-16 02:25:01","1","Green-C","3636-3818","2","None","1","1","Green-C","Rapid Transit","Rapid Transit","Green Line C","C","None","None","line-Green","4","2","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-Green","Green Line","None","4","2","4","00843D","2","FFFFFF","4","00843D","2","FFFFFF"
"229","y0688","2256","82","None","42.3794555664","-71.0920410156","None","2019-08-16 02:27:54","1","70","0688","2","None","1","1","70","Local Bus","Local Bus","Cedarwood - Central Square, Cambridge","70","None","None","line-7070A170","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-7070A170","Waltham - Central Square, Cambridge or Dudley","70/70A/170","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"230","y1615","2257","45","None","42.3035583496","-71.1099777222","None","2019-08-16 02:27:47","1","30","1615","2","None","1","1","30","Local Bus","Local Bus","Mattapan - Forest Hills via Roslindale Square","30","None","None","line-30","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-30","Mattapan - Forest Hills via Roslindale Square","30","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"231","y0759","2258","0","None","42.2597312927","-71.0094223022","None","2019-08-16 02:25:54","1","230","0759","2","None","1","1","230","Local Bus","Local Bus","Montello Commuter Rail Station - Quincy Center","230","None","None","line-230","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-230","Montello Commuter Rail Station - Quincy Center","230","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"232","y1418","2259","143","None","42.3942718506","-71.1211090088","None","2019-08-16 02:27:54","2","90","1418","2","None","2","0","90","Local Bus","Local Bus","Davis - Wellington","90","None","None","line-90","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-90","Davis - Wellington","90","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"233","y1683","2260","0","None","42.3031272888","-71.109954834","None","2019-08-16 02:27:36","1","34","1683","2","None","1","1","34","Local Bus","Local Bus","Dedham Line - Forest Hills","34","None","None","line-3434E","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-3434E","Walpole or Dedham Line - Forest Hills","34/34E","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"236","y1414","2263","0","None","42.3876190186","-71.0735702515","None","2019-08-16 02:24:05","1","91","1414","2","None","1","1","91","Local Bus","Local Bus","Sullivan - Central Square, Cambridge","91","None","None","line-91","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-91","Sullivan - Central Square, Cambridge","91","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"238","y0882","2265","0","None","42.454826355","-70.9750671387","None","2019-08-16 02:27:39","2","117","0882","2","None","2","0","117","Key Bus","Local Bus","Wonderland - Maverick via Beach Street","117","None","None","line-114116117","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-114116117","Wonderland or Chelsea - Maverick","114/116/117","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"239","y0656","2266","284","None","42.3848953247","-71.0760192871","None","2019-08-16 02:27:52","2","91","0656","2","None","2","0","91","Local Bus","Local Bus","Sullivan - Central Square, Cambridge","91","None","None","line-91","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-91","Sullivan - Central Square, Cambridge","91","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"244","y1115","2271","180","None","42.3319282532","-71.0645065308","None","2019-08-16 02:26:53","1","743","1115","2","None","1","1","743","Key Bus","Rapid Transit","Chelsea - South Station","SL3","None","None","line-SLWaterfront","6","2","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-SLWaterfront","Silver Line SL1/SL2/SL3","None","6","2","6","7C878E","2","FFFFFF","6","7C878E","2","FFFFFF"
"247","y1706","2274","0","None","42.3028678894","-71.1096878052","None","2019-08-16 02:24:15","1","40","1706","2","None","1","1","40","Local Bus","Local Bus","Georgetowne - Forest Hills","40","None","None","line-4050","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-4050","Cleary Square or Georgetowne - Forest Hills","40","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
